checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,genre,pages,publication_year,publisher,source,member_verified
9051.0,1003,513,2025-07-22,2025-08-18,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9093.0,1008,507,2025-03-22,2025-04-19,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9274.0,1054,522,2024-09-06,2024-09-17,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9292.0,1074,525,2024-12-28,2025-01-06,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9009.0,1022,506,2025-04-28,2025-05-04,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9064.0,1008,502,2025-06-12,2025-06-21,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,database,True
9169.0,1030,513,2025-11-25,,Reem,Osman,,Nasr City,Active,2025-04-01,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9358.0,1077,513,2025-07-09,2025-07-24,Lina,Rashad,6.0,Shubra,Active,2023-07-08,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9297.0,1065,501,2025-04-14,,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9214.0,1058,525,2024-09-24,,Lina,Mansour,8.0,Heliopolis,active,2025-07-20,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9008.0,1010,520,2025-08-11,,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,database,True
9237.0,1057,513,2024-02-22,,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9303.0,1061,509,2025-12-23,2026-01-10,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,database,True
9338.0,1072,501,2024-07-16,,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9343.0,1075,529,2024-10-04,2024-10-14,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9130.0,1024,503,2025-09-04,2025-09-17,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9192.0,1027,519,2025-09-26,2025-10-07,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9017.0,1018,519,2024-08-06,2024-08-11,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9266.0,1053,519,2024-06-01,2024-06-15,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9132.0,1035,511,2025-02-26,2025-03-13,Karim,Fahmy,9.0,Nasr City,Inactive,2025-06-26,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,database,True
9015.0,1010,507,2025-09-02,2025-09-14,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9362.0,1079,507,2024-03-08,2024-04-07,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9262.0,1054,524,2024-02-25,2024-03-22,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,The Weaver's Daughter,Laila Shokry,Historical,114,2016.0,Cairo Young Readers,database,True
9336.0,1061,528,2024-04-18,2024-05-15,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,database,True
9105.0,1027,501,2025-03-05,2025-03-25,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9055.0,1015,525,2025-08-08,2025-08-27,Hamza,Sabry,7.0,Maadi,Inactive,2025-08-13,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9183.0,1027,532,2025-03-28,2025-04-10,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,database,True
9049.0,1010,514,2025-09-08,,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,database,True
9307.0,1072,501,2025-06-10,2025-07-09,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9166.0,1032,519,2024-01-15,2024-01-24,Nada,Zaki,7.0,Nasr City,Active,2025-10-19,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9155.0,1028,525,2025-07-12,2025-07-18,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9240.0,1050,525,2025-07-25,2025-08-24,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9197.0,1030,501,2025-11-26,2025-12-01,Reem,Osman,,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9375.0,1034,525,2025-10-27,2025-11-15,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9114.0,1034,516,2025-03-02,2025-03-17,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,database,True
9077.0,1008,514,2024-07-28,2024-08-12,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,database,True
9260.0,1044,518,2025-07-03,2025-07-27,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,database,True
9059.0,1016,518,2025-06-28,2025-07-27,Dina,Rashad,8.0,Maadi,Active,2023-04-24,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,database,True
9332.0,1062,522,2024-07-03,,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9378.0,1018,501,2024-09-05,2024-09-21,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9179.0,1027,517,2024-11-19,2024-12-17,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Shadows on the Corniche,Hani Nagati,Mystery,338,2015.0,Delta House,database,True
9126.0,1034,529,2024-10-22,2024-10-28,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9072.0,1007,513,2025-03-05,2025-04-01,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9080.0,1008,501,2024-03-20,2024-04-18,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9298.0,1065,507,2025-06-18,2025-07-11,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9087.0,1020,511,2025-12-03,2025-12-13,Rana,Fouad,6.0,Maadi,Active,2025-12-04,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,database,True
9006.0,1018,507,2025-06-26,2025-07-01,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9309.0,1068,511,2024-11-24,2024-12-12,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,database,True
9069.0,1010,505,2024-06-14,2024-07-10,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Letters to the Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,database,True
9216.0,1050,519,2024-08-07,,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9191.0,1027,505,2024-08-05,2024-08-29,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Letters to the Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,database,True
9013.0,1002,501,2024-02-16,2024-02-29,Fares,Saleh,9.0,Maadi,Active,,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9061.0,1016,505,2025-04-28,2025-05-20,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Letters to the Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,database,True
9295.0,1061,513,2025-12-12,2026-01-01,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9363.0,1079,507,2024-12-23,2025-01-15,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9102.0,1010,502,2024-10-05,,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,database,True
9287.0,1065,532,2024-04-26,2024-05-23,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,database,True
9330.0,1072,513,2025-04-11,2025-05-09,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9178.0,1024,518,2025-08-21,2025-09-04,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,database,True
9175.0,1027,513,2025-03-04,2025-03-27,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9267.0,1047,530,2024-12-05,2024-12-20,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,database,True
9159.0,1030,501,2024-12-11,,Reem,Osman,,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9037.0,1008,509,2024-01-02,2024-01-22,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,database,True
9264.0,1059,507,2025-02-01,2025-02-13,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9254.0,1059,501,2025-10-23,2025-11-07,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9259.0,1057,501,2025-11-16,2025-11-30,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9010.0,1009,513,2025-07-22,2025-08-16,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9347.0,1075,519,2025-07-17,2025-07-31,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9156.0,1032,503,2025-02-13,2025-03-14,Nada,Zaki,7.0,Nasr City,Active,2025-10-19,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9147.0,1028,512,2025-10-05,2025-11-01,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,database,True
9125.0,1039,501,2025-06-17,,Nada,Riad,7.0,Nasr City,active,,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9168.0,1030,513,2025-09-13,2025-09-23,Reem,Osman,,Nasr City,Active,2025-04-01,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9270.0,1057,517,2024-12-08,2024-12-30,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Shadows on the Corniche,Hani Nagati,Mystery,338,2015.0,Delta House,database,True
9068.0,1003,501,2025-11-14,2025-12-03,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9327.0,1065,513,2025-03-09,2025-04-01,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9273.0,1047,510,2024-12-07,2025-01-05,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,database,True
9301.0,1062,519,2024-11-10,2024-11-23,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9296.0,1065,501,2024-12-15,2025-01-11,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9074.0,1003,501,2024-06-19,2024-07-06,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9368.0,1079,525,2025-02-12,2025-03-10,Rana,Osman,8.0,Shubra,Active,2024-10-27,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9233.0,1059,512,2024-12-08,2024-12-15,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,database,True
9200.0,1060,509,2024-12-08,,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,database,True
9349.0,1077,501,2024-03-04,2024-04-02,Lina,Rashad,6.0,Shubra,Active,2023-07-08,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9350.0,1080,501,2025-06-22,2025-07-17,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9345.0,1075,507,2025-02-03,2025-03-01,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9195.0,1024,507,2025-02-22,2025-03-17,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9325.0,1072,519,2024-01-11,,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9245.0,1044,519,2024-12-13,2024-12-21,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9146.0,1034,509,2025-02-23,2025-03-14,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,database,True
9379.0,1062,501,2024-12-18,2024-12-26,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9374.0,1080,505,2024-08-05,2024-08-12,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,Letters to the Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,database,True
9107.0,1024,505,2024-09-24,2024-10-12,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Letters to the Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,database,True
9029.0,1005,507,2025-03-07,2025-03-29,Youssef,Halim,9.0,Maadi,Active,2024-05-05,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9108.0,1024,507,2025-02-02,2025-02-27,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9201.0,1055,531,2025-11-24,2025-12-16,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,Voices in the Library,Samir Zohdy,Friendship,272,2018.0,Oasis Books,database,True
9253.0,1058,507,2025-06-15,2025-07-10,Lina,Mansour,8.0,Heliopolis,active,2025-07-20,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9334.0,1065,507,2025-12-20,2026-01-05,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9160.0,1030,501,2024-06-20,2024-07-07,Reem,Osman,,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9180.0,1034,529,2024-07-27,2024-08-02,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9344.0,1076,507,2024-09-12,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9004.0,1013,519,2025-07-27,2025-08-16,Ziad,Fouad,,Maadi,Active,2025-06-27,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9224.0,1057,513,2025-05-25,,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9235.0,1047,516,2024-02-16,,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,database,True
9118.0,1030,507,2024-05-12,,Reem,Osman,,Nasr City,Active,2025-04-01,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9381.0,1079,507,2025-05-30,2025-06-18,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9071.0,1003,503,2024-03-25,2024-04-09,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9220.0,1047,507,2025-08-04,,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9167.0,1028,503,2025-12-24,2026-01-02,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9320.0,1073,501,2025-07-19,2025-08-13,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9300.0,1061,528,2024-08-15,2024-09-02,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,database,True
9364.0,1077,513,2024-08-18,2024-09-07,Lina,Rashad,6.0,Shubra,Active,2023-07-08,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9035.0,1020,501,2024-08-01,2024-08-23,Rana,Fouad,6.0,Maadi,Active,2025-12-04,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9382.0,1076,507,2025-02-26,2025-03-08,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9133.0,1034,519,2025-05-28,2025-06-24,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9276.0,1050,514,2025-06-28,2025-07-08,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,database,True
9104.0,1018,507,2024-05-15,,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9367.0,1079,507,2024-03-19,2024-03-28,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9373.0,1079,508,2024-03-20,2024-04-19,Rana,Osman,8.0,Shubra,Active,2024-10-27,The Quiet Observatory,Dalia Serry,Science,306,2011.0,Oasis Books,database,True
9217.0,1047,530,2024-04-07,,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,database,True
9022.0,1010,507,2025-11-14,2025-12-03,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9065.0,1016,509,2024-12-21,,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,database,True
9099.0,1018,506,2025-10-10,2025-11-09,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9109.0,1034,512,2024-08-20,2024-09-14,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,database,True
9086.0,1018,501,2024-06-20,2024-06-29,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9089.0,1010,507,2025-06-22,2025-07-22,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9230.0,1050,501,2025-09-10,2025-10-07,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9062.0,1010,520,2024-07-28,2024-08-26,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,database,True
9076.0,1008,529,2025-12-12,2025-12-20,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9265.0,1049,513,2024-08-12,2024-09-10,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9258.0,1050,529,2025-12-07,2025-12-21,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9180.0,1034,529,2024-07-27,2024-08-02,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9203.0,1057,501,2025-10-25,,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9041.0,1010,506,2025-02-22,2025-03-19,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9154.0,1030,525,2025-05-18,2025-05-26,Reem,Osman,,Nasr City,Active,2025-04-01,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9285.0,1071,513,2025-02-24,,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9121.0,1027,522,2025-02-24,2025-03-14,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9244.0,1050,507,2025-04-23,2025-05-06,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9275.0,1047,507,2025-09-21,2025-10-08,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9215.0,1044,507,2024-02-07,,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9268.0,1047,503,2025-06-16,2025-07-14,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9314.0,1072,522,2024-08-13,2024-09-02,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9299.0,1072,521,2024-01-04,2024-01-23,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,database,True
9353.0,1075,528,2025-12-13,2025-12-30,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,database,True
9117.0,1026,501,2025-09-13,,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9212.0,1044,512,2024-09-14,,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,database,True
9278.0,1047,506,2024-03-12,2024-04-02,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9177.0,1027,513,2024-01-18,,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9044.0,1018,503,2024-10-07,,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9329.0,1062,513,2025-03-06,,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9078.0,1008,521,2024-09-21,2024-10-12,Ziad,Saleh,8.0,Maadi,active,2025-10-28,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,database,True
9032.0,1011,501,2024-11-24,2024-12-11,Menna,Halim,8.0,Maadi,Active,2024-04-22,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
